0.0, 0,0,0
0.1, 255,0,0
0.2, 255,255,0
0.3, 255,0,255
0.4, 255,0,0
0.5, 255,255,0
0.6, 0,0,0
0.7, 255,255,255
0.8, 0,255,255
0.9, 255,0,255
1.0, 0,0,0
